contentType,title,abstract,abstract_cn,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,normed_countrys,normed_unique_universitys,normed_universitys,publishedAt,publishedAtString,subjects,title_cn,url,volume
news & views,Lasing woodpiles,,,,"[{""address"": ""Stefan Strauf is an assistant professor in the Department of Physics and Engineering Physics at Stevens Institute of Technology, Hoboken, New Jersey 07030, USA. strauf@stevens.edu"", ""authors"": [""Stefan Strauf""]}]",False,"[""Stefan Strauf""]","Strauf, S. Lasing woodpiles. Nature Photon5, 72–74 (2011).",33,0,3,aplusplus,10.1038/nphoton.2011.4,https://doi.org/10.1038/nphoton.2011.4,,2,nphoton,nature photonics,unknown,Stefan Strauf is an assistant professor-Stefan Strauf is an assistant professor,Stefan Strauf is an assistant professor,1296518400,2011-02-01,"nanocavities,photonic-crystals,quantum-dots",激光打桩 ,https://www.nature.com/articles/nphoton.2011.4,5
news & views,Proton-beam writing,,,,[],True,"[""Rachel Won""]","Won, R. Proton-beam writing. Nature Photon5, 74 (2011).",23,0,2,aplusplus,10.1038/nphoton.2011.8,https://doi.org/10.1038/nphoton.2011.8,,2,nphoton,nature photonics,,,,1296518400,2011-02-01,"micro-optics,optical-techniques",质子束写作 ,https://www.nature.com/articles/nphoton.2011.8,5
news & views,Infrared image upconversion,,,,"[{""address"": ""Steven Baldelli is in the Department of Chemistry, University of Houston, Houston, Texas 77204-5003, USA. sbaldelli@uh.edu"", ""authors"": [""Steven Baldelli""]}]",False,"[""Steven Baldelli""]","Baldelli, S. Infrared image upconversion. Nature Photon5, 75–76 (2011).",110,3,20,aplusplus,10.1038/nphoton.2011.9,https://doi.org/10.1038/nphoton.2011.9,,2,nphoton,nature photonics,unknown,University of Houston-University of Houston,University of Houston,1296518400,2011-02-01,imaging-and-sensing,红外图像上转换 ,https://www.nature.com/articles/nphoton.2011.9,5
news & views,Optical black-hole analogues,,,,"[{""address"": ""Dentcho A. Genov is in the Department of Physics and Electrical Engineering, Louisiana Tech University, Engineering Annex, Room 220, Ruston, Louisiana 71272, USA. dgenov@latech.edu"", ""authors"": [""Dentcho A. Genov""]}]",False,"[""Dentcho A. Genov""]","Genov, D. Optical black-hole analogues. Nature Photon5, 76–78 (2011).",117,0,11,aplusplus,10.1038/nphoton.2011.5,https://doi.org/10.1038/nphoton.2011.5,,2,nphoton,nature photonics,unknown,Louisiana Tech University-Louisiana Tech University,Louisiana Tech University,1296518400,2011-02-01,astronomical-optics,光学黑洞类似物 ,https://www.nature.com/articles/nphoton.2011.5,5
news & views,Ultrafast buffering by molecular gas,,,,"[{""address"": ""Edouard Hertz, Bruno Lavorel and Olivier Faucher are at the Laboratoire Interdisciplinaire Carnot de Bourgogne, Universit\u00e9 de Bourgogne, 21078 Dijon Cedex, France. olivier.faucher@u-bourgogne.fr"", ""authors"": [""Edouard Hertz"", "",\u00a0Bruno Lavorel"", ""\u00a0&\u00a0Olivier Faucher""]}]",False,"[""Edouard Hertz"", ""Bruno Lavorel"", ""Olivier Faucher""]","Hertz, E., Lavorel, B. & Faucher, O. Ultrafast buffering by molecular gas. Nature Photon5, 78–79 (2011).",21,0,50,aplusplus,10.1038/nphoton.2011.6,https://doi.org/10.1038/nphoton.2011.6,,2,nphoton,nature photonics,unknown,Université de Bourgogne-Université de Bourgogne,Université de Bourgogne,1296518400,2011-02-01,"displays,imaging-and-sensing,ultrafast-photonics",分子气体超快缓冲 ,https://www.nature.com/articles/nphoton.2011.6,5
news & views,Single-molecule light absorption,,,,"[{""address"": ""Johan Hofkens is in the Department of Chemistry of the Katholieke Universiteit Leuven, Celestijnenlaan 200F, B-3001 Heverlee, Belgium. johan.hofkens@chem.kuleuven.be"", ""authors"": [""Johan Hofkens""]}, {""address"": ""Maarten B. J. Roeffaers is in the Department of Microbial and Molecular Systems of the Katholieke Universiteit Leuven, Kasteelpark Arenberg 23, B-3001 Heverlee, Belgium. maarten.roeffaers@biw.kuleuven.be"", ""authors"": [""Maarten B. J. Roeffaers""]}]",False,"[""Johan Hofkens"", ""Maarten B. J. Roeffaers""]","Hofkens, J., Roeffaers, M. Single-molecule light absorption. Nature Photon5, 80–81 (2011).",133,3,4,aplusplus,10.1038/nphoton.2011.7,https://doi.org/10.1038/nphoton.2011.7,,2,nphoton,nature photonics,unknown,"Johan Hofkens is-Johan Hofkens is, Maarten B. J. Roeffaers is-Maarten B. J. Roeffaers is","Maarten B. J. Roeffaers is, Johan Hofkens is",1296518400,2011-02-01,"microscopy,single-molecule-fluorescence",单分子光吸收 ,https://www.nature.com/articles/nphoton.2011.7,5
research highlights,Our choice from the recent literature,,,,[],False,[],"Our choice from the recent literature. Nature Photon5, 128–129 (2011).",81,0,0,aplusplus,10.1038/nphoton.2011.23,https://doi.org/10.1038/nphoton.2011.23,,3,nphoton,nature photonics,,,,1298851200,2011-02-28,optics-and-photonics,我们从最近的文献中选择 ,https://www.nature.com/articles/nphoton.2011.23,5
news & views,Nanolasers with a twist,,,,"[{""address"": ""Martin Hill is in the Department of Electrical Engineering, Technical University of Eindhoven, 5600 MB Eindhoven, The Netherlands. m.t.hill@tue.nl"", ""authors"": [""Martin T. Hill""]}]",False,"[""Martin T. Hill""]","Hill, M. Nanolasers with a twist. Nature Photon5, 130–131 (2011).",29,0,3,aplusplus,10.1038/nphoton.2011.21,https://doi.org/10.1038/nphoton.2011.21,,3,nphoton,nature photonics,unknown,Technical University of Eindhoven-Technical University of Eindhoven,Technical University of Eindhoven,1298851200,2011-02-28,"nanophotonics-and-plasmonics,optical-materials-and-structures,silicon-photonics",扭曲的纳米激光 ,https://www.nature.com/articles/nphoton.2011.21,5
news & views,Into the vacuum ultraviolet,,,,"[{""address"": ""Anne Thorne is at Blackett Laboratory, Imperial College, London SW7 2BZ, UK. a.thorne@imperial.ac.uk"", ""authors"": [""Anne Thorne""]}]",False,"[""Anne Thorne""]","Thorne, A. Into the vacuum ultraviolet. Nature Photon5, 131–133 (2011).",28,0,0,aplusplus,10.1038/nphoton.2011.20,https://doi.org/10.1038/nphoton.2011.20,,3,nphoton,nature photonics,unknown,Imperial College-Imperial College,Imperial College,1298851200,2011-02-28,spectroscopy,进入真空紫外线 ,https://www.nature.com/articles/nphoton.2011.20,5
news & views,Tiny tunable 3D lasers,,,,[],True,"[""Rachel Won""]","Won, R. Tiny tunable 3D lasers. Nature Photon5, 133 (2011).",43,0,2,aplusplus,10.1038/nphoton.2011.27,https://doi.org/10.1038/nphoton.2011.27,,3,nphoton,nature photonics,,,,1298851200,2011-02-28,"lasers-leds-and-light-sources,liquid-crystals",微小的可调谐3D激光器 ,https://www.nature.com/articles/nphoton.2011.27,5
news & views,Pushing protons with photons,,,,"[{""address"": ""Peter Norreys is at the Central Laser Facility, STFC Rutherford Appleton Laboratory, Didcot, OX11 0QX, UK, and Blackett Laboratory, Imperial College London, London SW7 2AZ, UK. peter.norreys@stfc.ac.uk"", ""authors"": [""Peter Norreys""]}]",False,"[""Peter Norreys""]","Norreys, P. Pushing protons with photons. Nature Photon5, 134–135 (2011).",10,0,4,aplusplus,10.1038/nphoton.2011.29,https://doi.org/10.1038/nphoton.2011.29,,3,nphoton,nature photonics,United Kingdom,Imperial College-Imperial College,Imperial College,1298851200,2011-02-28,"lasers-leds-and-light-sources,optical-physics",用光子推动质子 ,https://www.nature.com/articles/nphoton.2011.29,5
news & views,Focusing light in scattering media,,,,"[{""address"": ""Soren D. Konecky and Bruce J. Tromberg are at Laser Microbeam and Medical Program, Beckman Laser Institute and Medical Clinic, University of California at Irvine, 1002 Health Sciences Road East, Irvine, California 92671, USA."", ""authors"": [""Soren D. Konecky"", ""\u00a0&\u00a0Bruce J. Tromberg""]}, {""address"": """", ""authors"": [""Bruce J. Tromberg""]}]",False,"[""Soren D. Konecky"", ""Bruce J. Tromberg""]","Konecky, S., Tromberg, B. Focusing light in scattering media. Nature Photon5, 135–136 (2011).",59,0,5,aplusplus,10.1038/nphoton.2011.19,https://doi.org/10.1038/nphoton.2011.19,,3,nphoton,nature photonics,"United States of America, unknown","University of California Irvine-University of California Irvine, unknown-unknown","unknown, University of California Irvine",1298851200,2011-02-28,imaging-and-sensing,将光聚焦在散射介质中 ,https://www.nature.com/articles/nphoton.2011.19,5
news & views,Towards the intermediate band,,,,"[{""address"": ""Antonio Luque and Antonio Mart\u00ed are at the Instituto de Energ\u00eda Solar, Universidad Polit\u00e9cnica de Madrid, Avda. Complutense 30, 28040 Madrid, Spain."", ""authors"": [""Antonio Luque"", ""\u00a0&\u00a0Antonio Mart\u00ed""]}, {""address"": """", ""authors"": [""Antonio Luque""]}]",False,"[""Antonio Luque"", ""Antonio Mart\u00ed""]","Luque, A., Martí, A. Towards the intermediate band. Nature Photon5, 137–138 (2011).",48,5,54,aplusplus,10.1038/nphoton.2011.22,https://doi.org/10.1038/nphoton.2011.22,,3,nphoton,nature photonics,"Spain, unknown","Universidad Politécnica de Madrid-Universidad Politécnica de Madrid, unknown-unknown","Universidad Politécnica de Madrid, unknown",1298851200,2011-02-28,solar-energy-and-photovoltaic-technology,迈向中间带 ,https://www.nature.com/articles/nphoton.2011.22,5
news & views,Neural optoelectronic interface,,,,[],True,"[""Oliver Graydon""]","Graydon, O. Neural optoelectronic interface. Nature Photon5, 138 (2011).",18,0,1,aplusplus,10.1038/nphoton.2011.28,https://doi.org/10.1038/nphoton.2011.28,,3,nphoton,nature photonics,,,,1298851200,2011-02-28,biophotonics,神经光电接口 ,https://www.nature.com/articles/nphoton.2011.28,5
news & views,In search of new materials,,,,"[{""address"": ""Rachel Won is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan. r.won@natureasia.com"", ""authors"": [""Rachel Won""]}]",False,"[""Rachel Won""]","Won, R. In search of new materials. Nature Photon5, 139–140 (2011).",9,0,2,aplusplus,10.1038/nphoton.2011.30,https://doi.org/10.1038/nphoton.2011.30,,3,nphoton,nature photonics,unknown,Rachel Won is at Nature Photonics-Rachel Won is at Nature Photonics,Rachel Won is at Nature Photonics,1298851200,2011-02-28,"metamaterials,nanophotonics-and-plasmonics",寻找新材料 ,https://www.nature.com/articles/nphoton.2011.30,5
research highlights,Our choice from the recent literature,,,,[],False,[],"Our choice from the recent literature. Nature Photon5, 194–195 (2011).",13,0,0,aplusplus,10.1038/nphoton.2011.42,https://doi.org/10.1038/nphoton.2011.42,,4,nphoton,nature photonics,,,,1301529600,2011-03-31,optics-and-photonics,我们从最近的文献中选择 ,https://www.nature.com/articles/nphoton.2011.42,5
news & views,Slowing single photons,,,,"[{""address"": ""Lene Vestergaard Hau is at the Department of Physics and the School of Engineering and Applied Sciences, Harvard University, Cambridge, Massachusetts 02138, USA."", ""authors"": [""Lene Vestergaard Hau""]}]",False,"[""Lene Vestergaard Hau""]","Hau, L. Slowing single photons. Nature Photon5, 197–198 (2011).",189,3,1,aplusplus,10.1038/nphoton.2011.43,https://doi.org/10.1038/nphoton.2011.43,,4,nphoton,nature photonics,United States of America,Harvard University-Harvard University,Harvard University,1301529600,2011-03-31,quantum-optics,慢速单光子 ,https://www.nature.com/articles/nphoton.2011.43,5
news & views,Spinach fuels organic LEDs,,,,[],True,"[""Oliver Graydon""]","Graydon, O. Spinach fuels organic LEDs. Nature Photon5, 198 (2011).",32,0,1,aplusplus,10.1038/nphoton.2011.36,https://doi.org/10.1038/nphoton.2011.36,,4,nphoton,nature photonics,,,,1301529600,2011-03-31,"biophotonics,organic-leds",菠菜为有机LED提供燃料 ,https://www.nature.com/articles/nphoton.2011.36,5
news & views,Laser-induced electrode fabrication,,,,[],True,"[""David Pile""]","Pile, D. Laser-induced electrode fabrication. Nature Photon5, 199 (2011).",43,0,9,aplusplus,10.1038/nphoton.2011.44,https://doi.org/10.1038/nphoton.2011.44,,4,nphoton,nature photonics,,,,1301529600,2011-03-31,"lasers-leds-and-light-sources,optoelectronic-devices-and-components",激光诱导电极制造 ,https://www.nature.com/articles/nphoton.2011.44,5
news & views,Backwards Doppler shifts,,,,"[{""address"": ""Evan J. Reed is at the Materials Science and Engineering Department, Stanford University, Stanford, California 94305, USA."", ""authors"": [""Evan J. Reed""]}]",False,"[""Evan J. Reed""]","Reed, E. Backwards Doppler shifts. Nature Photon5, 199–200 (2011).",33,0,3,aplusplus,10.1038/nphoton.2011.40,https://doi.org/10.1038/nphoton.2011.40,,4,nphoton,nature photonics,United States of America,Stanford University-Stanford University,Stanford University,1301529600,2011-03-31,"optical-physics,photonic-crystals",向后多普勒频移 ,https://www.nature.com/articles/nphoton.2011.40,5
news & views,Avoiding indium,,,,"[{""address"": ""Olle Ingan\u00e4s is director of the Center of Organic Electronics in the Department of Physics, Chemistry and Biology at Link\u00f6ping University, S-581 83 Link\u00f6ping, Sweden."", ""authors"": [""Olle Ingan\u00e4s""]}]",False,"[""Olle Ingan\u00e4s""]","Inganäs, O. Avoiding indium. Nature Photon5, 201–202 (2011).",71,0,113,aplusplus,10.1038/nphoton.2011.46,https://doi.org/10.1038/nphoton.2011.46,,4,nphoton,nature photonics,Sweden,Chemistry and Biology at Linköping University-Chemistry and Biology at Linköping University,Chemistry and Biology at Linköping University,1301529600,2011-03-31,"solar-cells,solar-energy-and-photovoltaic-technology",避免铟 ,https://www.nature.com/articles/nphoton.2011.46,5
research highlights,Our choice from the recent literature,,,,[],False,[],"Our choice from the recent literature. Nature Photon5, 250–251 (2011).",16,0,0,aplusplus,10.1038/nphoton.2011.77,https://doi.org/10.1038/nphoton.2011.77,Green photonics,5,nphoton,nature photonics,,,,1304035200,2011-04-29,,我们从最近的文献中选择 ,https://www.nature.com/articles/nphoton.2011.77,5
news & views,Uncovering superabsorption,,,,"[{""address"": ""Center for Nanophotonics, FOM Institute for Atomic and Molecular Physics AMOLF, Science Park 113, 1098 XG, Amsterdam, The Netherlands"", ""authors"": [""Ad Lagendijk""]}]",False,"[""Ad Lagendijk""]","Lagendijk, A. Uncovering superabsorption. Nature Photon5, 252–253 (2011).",27,0,2,aplusplus,10.1038/nphoton.2011.62,https://doi.org/10.1038/nphoton.2011.62,Green photonics,5,nphoton,nature photonics,Netherlands,FOM Institute AMOLF-FOM Institute AMOLF,FOM Institute AMOLF,1304035200,2011-04-29,,发现超吸收 ,https://www.nature.com/articles/nphoton.2011.62,5
news & views,Going ultrafast,,,,"[{""address"": ""Department of Electrical and Computer Engineering and Photonics Center, Boston University, Boston, 02215, Massachusetts, USA"", ""authors"": [""Roberto Paiella""]}]",False,"[""Roberto Paiella""]","Paiella, R. Going ultrafast. Nature Photon5, 253–255 (2011).",24,0,1,aplusplus,10.1038/nphoton.2011.73,https://doi.org/10.1038/nphoton.2011.73,Green photonics,5,nphoton,nature photonics,United States of America,Boston University-Boston University,Boston University,1304035200,2011-04-29,,超快 ,https://www.nature.com/articles/nphoton.2011.73,5
news & views,Tweezer app for iPad,,,,[],True,"[""Oliver Graydon""]","Graydon, O. Tweezer app for iPad. Nature Photon5, 255 (2011).",17,1,2,aplusplus,10.1038/nphoton.2011.60,https://doi.org/10.1038/nphoton.2011.60,Green photonics,5,nphoton,nature photonics,,,,1304035200,2011-04-29,,iPad专用镊子应用程序 ,https://www.nature.com/articles/nphoton.2011.60,5
news & views,Laser-induced bubbles create valves and pumps,,,,[],True,"[""Oliver Graydon""]","Graydon, O. Laser-induced bubbles create valves and pumps. Nature Photon5, 256 (2011).",38,0,5,aplusplus,10.1038/nphoton.2011.61,https://doi.org/10.1038/nphoton.2011.61,Green photonics,5,nphoton,nature photonics,,,,1299369600,2011-03-06,,激光引起的气泡产生阀门和泵 ,https://www.nature.com/articles/nphoton.2011.61,5
news & views,Photons in a diamond microring,,,,"[{""address"": ""H. H. Wills Physics Laboratory and Department of Electrical and Electronic Engineering, Centre for Quantum Photonics, University of Bristol, Merchant Venturers Building, Woodland Road, BS8 1UB, Bristol, UK"", ""authors"": [""Brian R. Patton"", ""\u00a0&\u00a0Jeremy L. O'Brien""]}]",False,"[""Brian R. Patton"", ""Jeremy L. O'Brien""]","Patton, B., O'Brien, J. Photons in a diamond microring. Nature Photon5, 256–258 (2011).",53,0,1,aplusplus,10.1038/nphoton.2011.63,https://doi.org/10.1038/nphoton.2011.63,Green photonics,5,nphoton,nature photonics,United Kingdom,University of Bristol-University of Bristol,University of Bristol,1304035200,2011-04-29,,钻石微环中的光子 ,https://www.nature.com/articles/nphoton.2011.63,5
news & views,Liberated from material dispersion,,,,"[{""address"": ""LaserLaB Amsterdam, Institute for Lasers, Life and Biophotonics, VU University, De Boelelaan 1081, Amsterdam, 1081 HV, The Netherlands"", ""authors"": [""Kjeld S. E. Eikema""]}]",False,"[""Kjeld S. E. Eikema""]","Eikema, K. Liberated from material dispersion. Nature Photon5, 258–260 (2011).",48,0,3,aplusplus,10.1038/nphoton.2011.70,https://doi.org/10.1038/nphoton.2011.70,Green photonics,5,nphoton,nature photonics,Netherlands,VU University-VU University,VU University,1304035200,2011-04-29,,摆脱材料分散 ,https://www.nature.com/articles/nphoton.2011.70,5
business news,Solar-cell technology attracts investment,,,,[],True,[],"Solar-cell technology attracts investment. Nature Photon5, 264 (2011).",9,1,0,aplusplus,10.1038/nphoton.2011.64,https://doi.org/10.1038/nphoton.2011.64,Green photonics,5,nphoton,nature photonics,,,,1304208000,2011-05-01,,太阳能电池技术吸引投资 ,https://www.nature.com/articles/nphoton.2011.64,5
research highlights,Our choice from the recent literature,,,,[],True,[],"Our choice from the recent literature. Nature Photon5, 265 (2011).",8,0,0,aplusplus,10.1038/nphoton.2011.78,https://doi.org/10.1038/nphoton.2011.78,Green photonics,5,nphoton,nature photonics,,,,1304208000,2011-05-01,,我们从最近的文献中选择 ,https://www.nature.com/articles/nphoton.2011.78,5
product highlights,"Promoting plant growth, measuring oxygen and more",,,,[],True,[],"Promoting plant growth, measuring oxygen and more. Nature Photon5, 273 (2011).",4,0,1,aplusplus,10.1038/nphoton.2011.66,https://doi.org/10.1038/nphoton.2011.66,Green photonics,5,nphoton,nature photonics,,,,1304208000,2011-05-01,,促进植物生长，测量氧气等 ,https://www.nature.com/articles/nphoton.2011.66,5
research highlights,Our choice from the recent literature,,,,[],False,[],"Our choice from the recent literature. Nature Photon5, 326–327 (2011).",5,1,0,aplusplus,10.1038/nphoton.2011.104,https://doi.org/10.1038/nphoton.2011.104,,6,nphoton,nature photonics,,,,1306800000,2011-05-31,optics-and-photonics,我们从最近的文献中选择 ,https://www.nature.com/articles/nphoton.2011.104,5
news & views,Keep it simple,,,,"[{""address"": ""Rachel Won is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan"", ""authors"": [""Rachel Won""]}]",False,"[""Rachel Won""]","Won, R. Keep it simple. Nature Photon5, 328–329 (2011).",8,0,0,aplusplus,10.1038/nphoton.2011.118,https://doi.org/10.1038/nphoton.2011.118,,6,nphoton,nature photonics,Japan,Rachel Won is at Nature Photonics-Rachel Won is at Nature Photonics,Rachel Won is at Nature Photonics,1306800000,2011-05-31,"metamaterials,optical-materials-and-structures",把事情简单化 ,https://www.nature.com/articles/nphoton.2011.118,5
news & views,Single-laser super-channel,,,,"[{""address"": ""Leif Katsuo Oxenl\u00f8we is in the Department of Photonics Engineering, Technical University of Denmark, Kgs. Lyngby, DK-2800, Denmark"", ""authors"": [""Leif Katsuo Oxenl\u00f8we""]}]",False,"[""Leif Katsuo Oxenl\u00f8we""]","Oxenløwe, L. Single-laser super-channel. Nature Photon5, 329–331 (2011).",22,10,4,aplusplus,10.1038/nphoton.2011.97,https://doi.org/10.1038/nphoton.2011.97,,6,nphoton,nature photonics,Denmark,Technical University of Denmark-Technical University of Denmark,Technical University of Denmark,1306800000,2011-05-31,fibre-optics-and-optical-communications,单激光超通道 ,https://www.nature.com/articles/nphoton.2011.97,5
news & views,Making vortices of light,,,,[],True,"[""Oliver Graydon""]","Graydon, O. Making vortices of light. Nature Photon5, 331 (2011).",31,0,1,aplusplus,10.1038/nphoton.2011.119,https://doi.org/10.1038/nphoton.2011.119,,6,nphoton,nature photonics,,,,1306800000,2011-05-31,optical-physics,使光涡旋 ,https://www.nature.com/articles/nphoton.2011.119,5
news & views,Light-emitting indium tin oxide,,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. Light-emitting indium tin oxide. Nature Photon5, 332 (2011).",39,0,1,aplusplus,10.1038/nphoton.2011.115,https://doi.org/10.1038/nphoton.2011.115,,6,nphoton,nature photonics,,,,1306800000,2011-05-31,"nanophotonics-and-plasmonics,optical-materials-and-structures",发光铟锡氧化物 ,https://www.nature.com/articles/nphoton.2011.115,5
news & views,Focusing through scattering media,,,,"[{""address"": ""Andrew M. Weiner is at Purdue University, School of Electrical and Computer Engineering, West Lafayette, Indiana 47907, USA"", ""authors"": [""Andrew M. Weiner""]}]",False,"[""Andrew M. Weiner""]","Weiner, A. Focusing through scattering media. Nature Photon5, 332–334 (2011).",113,0,7,aplusplus,10.1038/nphoton.2011.114,https://doi.org/10.1038/nphoton.2011.114,,6,nphoton,nature photonics,United States of America,Andrew M. Weiner is at Purdue University-Andrew M. Weiner is at Purdue University,Andrew M. Weiner is at Purdue University,1306800000,2011-05-31,"imaging-and-sensing,nonlinear-optics,ultrafast-photonics",通过散射介质聚焦 ,https://www.nature.com/articles/nphoton.2011.114,5
research highlights,Our choice from the recent literature,,,,[],False,[],"Our choice from the recent literature. Nature Photon5, 382–383 (2011).",8,0,0,aplusplus,10.1038/nphoton.2011.133,https://doi.org/10.1038/nphoton.2011.133,,7,nphoton,nature photonics,,,,1309392000,2011-06-30,optics-and-photonics,我们从最近的文献中选择 ,https://www.nature.com/articles/nphoton.2011.133,5
news & views,Amplifying to perfection,,,,"[{""address"": ""Guifang Li is at CREOL, The College of Optics and Photonics, University of Central Florida, 4000 Central Florida Blvd., Orlando, Florida 32816, USA"", ""authors"": [""Guifang Li""]}]",False,"[""Guifang Li""]","Li, G. Amplifying to perfection. Nature Photon5, 385–386 (2011).",20,0,2,aplusplus,10.1038/nphoton.2011.127,https://doi.org/10.1038/nphoton.2011.127,,7,nphoton,nature photonics,United States of America,University of Central Florida-University of Central Florida,University of Central Florida,1309392000,2011-06-30,fibre-optics-and-optical-communications,放大至完美 ,https://www.nature.com/articles/nphoton.2011.127,5
news & views,Shocking observation,,,,[],True,"[""Oliver Graydon""]","Graydon, O. Shocking observation. Nature Photon5, 386 (2011).",19,3,0,aplusplus,10.1038/nphoton.2011.139,https://doi.org/10.1038/nphoton.2011.139,,7,nphoton,nature photonics,,,,1309392000,2011-06-30,"applied-optics,imaging-and-sensing",令人震惊的观察 ,https://www.nature.com/articles/nphoton.2011.139,5
news & views,Living lasers,,,,"[{""address"": ""Steve Meech is at the School of Chemistry, University of East Anglia, Norwich NR4 7TJ, UK"", ""authors"": [""Steve Meech""]}]",False,"[""Steve Meech""]","Meech, S. Living lasers. Nature Photon5, 387–388 (2011).",42,12,2,aplusplus,10.1038/nphoton.2011.122,https://doi.org/10.1038/nphoton.2011.122,,7,nphoton,nature photonics,United Kingdom,University of East Anglia-University of East Anglia,University of East Anglia,1309392000,2011-06-30,"biophotonics,lasers-leds-and-light-sources",活激光 ,https://www.nature.com/articles/nphoton.2011.122,5
news & views,Japan–EU team targets solar record,,,,"[{""address"": ""Oliver Graydon is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan"", ""authors"": [""Oliver Graydon""]}]",False,"[""Oliver Graydon""]","Graydon, O. Japan–EU team targets solar record. Nature Photon5, 388–389 (2011).",4,0,0,aplusplus,10.1038/nphoton.2011.137,https://doi.org/10.1038/nphoton.2011.137,,7,nphoton,nature photonics,Japan,Oliver Graydon is at Nature Photonics-Oliver Graydon is at Nature Photonics,Oliver Graydon is at Nature Photonics,1309392000,2011-06-30,solar-energy-and-photovoltaic-technology,日本-欧盟团队的目标是创造太阳能纪录 ,https://www.nature.com/articles/nphoton.2011.137,5
news & views,Motion picture of short pulses,,,,"[{""address"": ""Nils Abramson is in the Department of Metrology and Optics at the Royal Institute of Technology, 10044 Stockholm 70, Sweden"", ""authors"": [""Nils Abramson""]}]",False,"[""Nils Abramson""]","Abramson, N. Motion picture of short pulses. Nature Photon5, 389–390 (2011).",30,1,7,aplusplus,10.1038/nphoton.2011.138,https://doi.org/10.1038/nphoton.2011.138,,7,nphoton,nature photonics,Sweden,Nils Abramson is-Nils Abramson is,Nils Abramson is,1309392000,2011-06-30,imaging-and-sensing,短脉冲电影 ,https://www.nature.com/articles/nphoton.2011.138,5
news & views,X-ray imaging goes broadband,,,,"[{""address"": ""Sujoy Roy is at the Advanced Light Source, Lawrence Berkeley National Laboratory, One Cyclotron Road, Berkeley, California 94720, USA"", ""authors"": [""Sujoy Roy""]}]",False,"[""Sujoy Roy""]","Roy, S. X-ray imaging goes broadband. Nature Photon5, 390–391 (2011).",30,9,0,aplusplus,10.1038/nphoton.2011.128,https://doi.org/10.1038/nphoton.2011.128,,7,nphoton,nature photonics,United States of America,Lawrence Berkeley National Laboratory-Lawrence Berkeley National Laboratory,Lawrence Berkeley National Laboratory,1309392000,2011-06-30,"imaging-and-sensing,x-rays",X射线成像走向宽带 ,https://www.nature.com/articles/nphoton.2011.128,5
news & views,Spotlight on organic transistors,,,,"[{""address"": ""Clara Santato is in the D\u00e9partement de G\u00e9nie Physique, \u00c9cole Polytechnique de Montr\u00e9al, CP 6079, Succ. Centre-Ville, Montr\u00e9al, Qu\u00e9bec H3C 3A7, Canada"", ""authors"": [""Clara Santato""]}, {""address"": ""Fabio Cicoira is at CNR-IMEM, Parco Area delle Scienze 37/A, 43100 Parma, Italy"", ""authors"": [""Fabio Cicoira"", ""\u00a0&\u00a0Richard Martel""]}]",False,"[""Clara Santato"", ""Fabio Cicoira"", ""Richard Martel""]","Santato, C., Cicoira, F. & Martel, R. Spotlight on organic transistors. Nature Photon5, 392–393 (2011).",66,0,25,aplusplus,10.1038/nphoton.2011.131,https://doi.org/10.1038/nphoton.2011.131,,7,nphoton,nature photonics,"Italy, Canada","Succ. Centre Ville-Succ. Centre Ville, Fabio Cicoira is at CNR IMEM-Fabio Cicoira is at CNR IMEM","Succ. Centre Ville, Fabio Cicoira is at CNR IMEM",1309392000,2011-06-30,optoelectronic-devices-and-components,聚焦有机晶体管 ,https://www.nature.com/articles/nphoton.2011.131,5
news & views,Mapping blood flow,,,,[],True,"[""Rachel Won""]","Won, R. Mapping blood flow. Nature Photon5, 393 (2011).",34,0,0,aplusplus,10.1038/nphoton.2011.132,https://doi.org/10.1038/nphoton.2011.132,,7,nphoton,nature photonics,,,,1309392000,2011-06-30,"biophotonics,imaging-and-sensing",映射血流 ,https://www.nature.com/articles/nphoton.2011.132,5
news & views,Ultraviolet goes solid-state,,,,"[{""address"": ""David Pile is at Nature Photonics, 225 Bush Street, Suite 1453, San Francisco, California 94104, USA"", ""authors"": [""David Pile""]}]",False,"[""David Pile""]","Pile, D. Ultraviolet goes solid-state. Nature Photon5, 394–395 (2011).",16,0,6,aplusplus,10.1038/nphoton.2011.136,https://doi.org/10.1038/nphoton.2011.136,,7,nphoton,nature photonics,United States of America,David Pile is at Nature Photonics-David Pile is at Nature Photonics,David Pile is at Nature Photonics,1309392000,2011-06-30,"lasers-leds-and-light-sources,optoelectronic-devices-and-components",紫外线进入固态 ,https://www.nature.com/articles/nphoton.2011.136,5
